timestamp,test_pid,target,k,cost,gamma,inner_acc,inner_auc,inner_f1,feature_n,feature_set,features_used
2025-12-19 12:14:00.648919,1,"workload_label",5,2,0.0078125,0.616279069767442,0.686046511627907,0.596124031007752,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond"
2025-12-19 12:14:01.375461,1,"workload_label",5,4,0.0078125,0.633720930232558,0.691860465116279,0.62093023255814,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond"
2025-12-19 12:14:02.251907,1,"workload_label",5,8,0.0078125,0.633720930232558,0.686046511627907,0.615503875968992,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond"
2025-12-19 12:14:02.916746,1,"workload_label",5,16,0.0078125,0.61046511627907,0.668604651162791,0.591472868217054,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond"
2025-12-19 12:14:03.62162,1,"workload_label",5,32,0.0078125,0.616279069767442,0.668604651162791,0.596899224806202,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond"
2025-12-19 12:14:04.322908,1,"workload_label",5,64,0.0078125,0.604651162790698,0.668604651162791,0.576744186046512,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond"
2025-12-19 12:14:05.015755,1,"workload_label",5,128,0.0078125,0.616279069767442,0.686046511627907,0.6,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond"
2025-12-19 12:14:05.770171,1,"workload_label",5,256,0.0078125,0.622093023255814,0.680232558139535,0.609302325581395,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond"
2025-12-19 12:14:06.466906,1,"workload_label",5,2,0.015625,0.63953488372093,0.703488372093023,0.625581395348837,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond"
2025-12-19 12:14:07.215789,1,"workload_label",5,4,0.015625,0.627906976744186,0.703488372093023,0.611627906976744,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond"
